Flow Bytes/s,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Bwd Packets/s,Packet Length Variance,ACK Flag Count,Down/Up Ratio,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Seg Size Min,Idle Min
-0.000374259,0.003437072,0.00032444,0.000883242,0.000606255,-0.000325475,5.01E-05,-0.000204323,-0.000231871,0.004076791,0.41020546,0.002490728,0.571140855,-0.000741573
0.000161209,0.008070818,0.013757426,0.067122743,0.497702136,0.000307496,0.000305355,0.000394186,-0.000622652,0.004559324,0.124348698,0.961831429,0.356214055,0.000969097
0.001346591,0.467209301,-0.00240079,-0.002314722,-0.003091295,0.00146406,-0.000799617,-0.00318467,0.016463798,0.002761968,0.123888431,0.028796188,0.370607139,0.000165911
0.000100999,0.003582998,-0.000138594,-0.000285918,0.0013602,0.000347469,-0.001395349,0.000679002,0.000423855,-0.000203213,0.410914572,0.003506578,0.572484128,-0.000566056
2.24E-05,8.97E-05,2.99E-05,6.86E-05,8.58E-05,3.17E-07,0.000178063,2.57E-05,0,0.004219409,0.125015259,0.003356934,0.357142857,0
2.42E-05,0.000237383,7.91E-05,9.93E-05,0.000134492,2.25E-07,7.02E-05,0.00021367,0,0.004219409,1,0.003356934,0.357142857,0
0.002551727,-0.083547729,0.009916256,0.032096668,0.010460825,-0.002547607,6.06E-05,-0.003854409,-0.005552907,0.005412398,0.051719214,0.031514079,0.355902662,0.002880078
0.000724675,5.00E-05,0.001607784,0.002127351,0.001360083,0.000169891,-0.000146315,-0.000546517,6.96E-05,0.000340464,-0.001656371,-0.002021761,0.142593072,0.000796099
0.000508396,0.038432277,0.012570632,0.030888456,0.056041349,0.000202739,0.000511961,0.000133258,-0.000116351,0.00444549,0.410419623,0.004712973,0.572120254,0.000410198
0.000300476,0.011466283,0.002673979,0.008091138,0.010480263,-3.47E-06,0.000271135,0.000441727,0.000596447,0.003684367,0.125472464,0.003250574,0.357152388,5.90E-05
0.000853316,-0.000479752,0.000587041,-4.73E-05,-0.000649033,-0.000486358,-0.000468439,0.000468452,-0.000681012,0.004780615,0.002200546,0.003543823,0.57237258,0.000268575
2.72E-07,0.013427967,0.003356992,3.46E-05,0.003387442,0.003329075,1.55E-06,7.75E-06,0,0,0.125015259,1.53E-05,0.357142857,0
1.03E-06,1.39E-05,6.96E-06,1.03E-05,1.21E-05,1.79E-06,2.11E-06,0.000209896,0,0,0.410217285,0.003356934,0.571428571,0
2.15E-08,0.927475517,0.037099021,0.060228485,0.08417365,0,1.12E-07,0.000192313,0,0.004219409,0.125015259,0.035339355,0.357142857,4.13E-05
4.79E-07,0.00947725,0.003159083,0.00773855,0.00947365,2.50E-07,1.76E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
0.000774051,0.030896935,0.002054942,0.001410553,0.000915577,-8.14E-06,0.000867414,-8.77E-05,0.001012358,-0.000703402,0.002142279,0.026395929,0.356552707,0.000592951
3.71E-07,0.012240408,0.004080136,0.009995534,0.012236375,3.25E-07,1.36E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
-0.000234911,0.000938084,0.001048492,0.002145236,0.001620727,0.001126571,0.001295606,8.54E-05,2.81E-05,0.003735384,0.000944611,-0.00058889,0.356598874,0.000913543
0.000470458,-0.001320667,0.000800619,-0.000200084,0.000412071,0.000605369,0.000654853,-9.15E-05,0.001080258,0.003250189,0.000572493,-0.000987827,0.142474445,0.000321412
3.91E-08,0.974651825,0.081220983,0.268028066,0.4875258,0,5.55E-08,0.000640414,0,0.004219409,0.125015259,0.000961304,0.357142857,0.000242973
-6.33E-05,0.094708084,0.832284383,0.15822785,0.037172173,0.000986055,-0.000151693,0.000297104,0.000767818,0.004085582,0.410451667,0.000400525,0.571421019,-0.000236251
1.60E-07,0.000416133,0.000208067,0.000147825,0.000281933,0.0001342,3.41E-07,0.000194515,1,0,0.003631592,0.003234863,0.571428571,0
5.56E-07,0.008158642,0.002719547,0.006661832,0.008155525,2.50E-07,2.04E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
0.000541839,0.000162055,-0.000119173,0.000340159,0.000264612,0.000333079,0.000670865,3.16E-05,-0.000173025,0.004397194,1.000887429,0.003134182,0.357389489,-0.000155039
0,0,0,0,0,0,0,0,1,0,0.954589844,0,0.357142857,0.000359196
-0.000191154,-0.000463174,0.00123482,0.000410052,0.000946444,0.000431377,0.000520039,-0.00028006,0.000673728,0.004488947,0.126015053,0.001420013,0.355801938,0.000104128
0,0,0,0,0,0,2.53E-06,0,0,0,0.125015259,0.125015259,0.357142857,0
-0.000196683,0.068586429,0.004965165,-0.004381946,0.000618638,0.000382413,-0.002059135,-0.001295951,0.854467443,-2.46E-05,0.120660015,0.80641871,0.363252742,0.001004613
-0.000261893,0.013277532,0.003812205,0.010763473,0.012971517,-0.000262426,-0.000152984,9.66E-05,8.93E-05,0.004064919,0.125314045,0.002918642,0.356969364,-2.17E-06
4.53E-05,0.000129192,4.31E-05,8.78E-05,0.00011425,1.75E-07,0.000128974,0.000215837,0,0.004219409,1,0.003356934,0.357142857,0
4.41E-07,0.032916817,0.004702403,0.004055161,0.009030225,0.001106508,1.01E-06,0.000149886,0,0,0.125015259,0.954605103,0.357142857,0
8.08E-05,0,0,0,0,0,0.000544662,4.32E-06,0,0.004219409,0,0,0.142857143,0
9.63E-05,0.003324191,0.000544508,-2.21E-06,0.000560508,-0.000257477,2.68E-05,-0.000358472,0.000681247,0.004664941,0.409692999,0.003441077,0.57162264,-0.00047041
0,0,0,0,0,0,4.33E-05,0,1,0.004219409,0.003952026,0.002700806,0.357142857,0
6.73E-06,0.003146092,0.000165584,0.000426276,0.000982458,7.50E-08,2.65E-05,8.00E-05,0,0,0.410217285,0.00352478,0.571428571,0
0.000424821,0.034056488,0.009105184,0.024433962,0.033731801,0.001590556,-0.000491765,0.000767719,1.003046037,0.004171797,0.003477236,0.004561414,0.572402134,-0.000375002
0.000400524,0.002739857,-4.34E-05,6.02E-05,0.001137524,0.000353086,-7.37E-05,-0.000459738,0.000165466,0.003978378,0.410294867,0.003012782,0.571224957,-0.000142395
0.000434903,4.41E-06,1.47E-06,2.15E-06,3.03E-06,0,0.002421308,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
1.11E-07,0.121666667,0.010164311,0.021853709,0.049999592,6.83E-05,4.38E-07,0.000129207,0,0.004219409,0.125015259,0.959121704,0.357142857,2.50E-05
-0.000319728,0.00345702,-0.000397421,0.000951544,0.001424094,-0.000115399,0.000982514,-0.000139516,0.000597273,-0.000544038,0.409396132,0.003155902,0.571540834,-0.000175503
1.09E-06,0.011413242,0.001902207,0.004291162,0.00794295,0.000124292,2.52E-06,0.000179336,0,0,0.125015259,0.959060669,0.357142857,0
0.000327331,-0.001217819,0.001238876,-0.001366065,-0.001230175,0.258879826,-0.000427026,0.000519923,-0.001010472,0.003180669,0.410164296,0.000366955,0.571885739,5.33E-05
5.27E-07,0.006935425,0.001733856,1.70E-05,0.001751617,0.001726067,3.00E-06,7.75E-06,0,0,0.125015259,1.53E-05,0.357142857,0
0.000582183,5.38E-06,5.38E-06,0,5.38E-06,5.38E-06,0.000835422,0.000214992,0,0,1,0.500015259,0.357142857,0
1.69E-07,0.000469392,0.000234696,0.000417618,0.000443375,2.60E-05,3.50E-07,0.000198722,1,0,0.003356934,0.003234863,0.571428571,0
-8.45E-05,-0.017602225,0.013054845,0.033844223,0.011789558,-0.002126464,0.000778186,-0.001931258,-0.014847353,0.000589819,0.11434835,0.023703442,0.116970809,9.29E-06
0.000656338,0.03811913,0.014488025,0.368550481,0.035989456,0.000501071,0.000138185,0.000327718,0.000219071,0.004470673,0.411618317,0.003921457,0.570667322,0.000556596
0.00062571,4.72E-06,4.72E-06,0,4.72E-06,4.72E-06,0.000869565,0.000219158,0,0,1,0.500015259,0.357142857,0
0.000250873,0,0,0,0,0,0.001798561,2.63E-06,0,0.004219409,0,0,0.142857143,0
0.000462063,7.02E-06,7.02E-06,0,7.02E-06,7.02E-06,0.000668896,0.000214012,0,0,1,0.500015259,0.357142857,0
0.000308035,0.003701656,0.000534162,0.00012478,0.00231432,0.000294096,0.000249227,-0.000394553,4.62E-06,0.000364838,0.409891314,0.003410436,0.570731149,0.000104697
0.000497817,-7.80E-05,-0.000272576,-0.000143594,5.98E-05,-2.58E-05,0.000327711,-0.000398327,0.00021203,0.004111105,1.001076857,0.003314339,0.357457754,9.24E-05
0.000239142,5.18E-06,1.73E-06,2.05E-06,3.14E-06,2.42E-07,0.002209945,1.70E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
0.000229737,-0.001135432,0.001722107,0.039793322,0.054010125,-2.58E-05,0.000160491,0.000336413,0.001767423,0.004661004,0.409664725,0.005144571,0.57270723,-0.000145453
5.49E-09,0.925,0.07139155,0.04434125,0.084166667,0.000782892,6.04E-08,4.13E-05,0,0,0.125015259,0.002639771,0.357142857,4.15E-05
3.06E-07,0.037101075,0.006183513,0.009133636,0.017862183,0.000791925,7.10E-07,0.000164597,0,0,0.125015259,0.959121704,0.357142857,0
0.001327413,0.000221179,0.000337416,0.002238419,0.0018179,-0.000378953,0.001802125,-0.00025603,0.001358713,0.003475044,-0.001195523,-0.003004378,0.14134556,-0.000152667
-0.000836943,0.031697108,-0.002555483,0.03069956,0.009694419,-0.002103546,0.002235905,0.000373978,1.24001733,0.000834955,-0.041914331,0.027235181,0.114574933,-0.000480539
0.000298469,0.93222815,6.50E-05,0.000503903,0.087772641,0.000134158,0.000688242,0.00037726,0.00027492,0.00328437,0.125448514,0.001286672,0.356406772,-9.24E-05
0.000493218,-0.099793691,0.009262147,0.028693081,0.044342886,-0.000279465,0.003147167,-0.002023624,-0.007296166,-0.002003762,0.12377005,0.031234298,0.369870813,0.001517147
0.000269501,0,0,0,0,0,0.001872659,6.58E-07,0,0.004219409,0,0,0.142857143,0
-0.000254041,0.000459635,0.000157728,-0.000121416,0.000210728,-6.45E-05,-5.54E-05,2.48E-05,-6.38E-05,0.004779781,0.124397186,0.003630342,0.356380328,-0.000183617
0.000825995,0.150126751,-0.002130019,0.014148405,0.002252027,-0.000446153,-0.000509329,-0.001003834,-0.014593695,0.002304102,0.048087879,0.021928569,0.358123617,-0.000331955
4.82E-05,0.000121942,4.06E-05,9.24E-05,0.000116,1.58E-07,0.000136612,0.000216521,0,0.004219409,1,0.003356934,0.357142857,0
-3.30E-05,-0.0002802,-0.00021546,0.000514787,6.36E-05,0.00032815,4.09E-05,-0.000277101,0.000291933,0.004058935,0.124535938,0.002741643,0.356970201,0.000249264
0.000468783,7.28E-06,7.28E-06,0,7.28E-06,7.28E-06,0.000715308,0.000209467,0,0,1,0.500015259,0.357142857,0
4.41E-06,8.33E-09,8.33E-09,0,8.33E-09,8.33E-09,1.57E-05,2.06E-05,0,0.004219409,0,0,0.142857143,0
-0.000120227,0.002401194,-0.000789249,0.000106993,0.000973887,-0.000690947,-0.000404078,0.00070826,-0.000886514,0.004661623,0.410614724,0.003017968,0.571202799,-0.000203452
5.30E-05,0.003002491,-0.000658941,0.000834303,0.001182905,-0.000232933,0.000270707,-0.000581667,-0.000146278,-0.000104832,0.410363699,0.003016958,0.571992105,-0.001013183
0.000149377,0.000341887,-0.00046926,0.000444279,0.000284533,-0.000443122,6.64E-05,5.54E-05,-4.73E-05,0.004582216,0.125214978,0.002933204,0.357095943,0.00038934
-0.000544433,0.00618989,0.009538056,0.010139514,0.002904844,-0.001310803,0.002461912,-0.001190109,0.005785199,0.00212067,-0.017917385,0.009165623,0.136726107,0.001451371
5.62E-07,0.019754242,0.003292374,0.003236261,0.007942825,0.002073167,1.31E-06,0.000194515,0,0,0.980239868,0.959365845,0.357142857,0
0.000494972,1.14E-05,3.80E-06,6.81E-06,9.27E-06,2.00E-07,0.001458789,0.000212227,0,0.004219409,1,0.003356934,0.357142857,0
8.89E-07,0.013442258,0.002240376,0.003967325,0.007942783,0.000782092,2.06E-06,0.000196604,0,0,0.125015259,0.959060669,0.357142857,0
0.001388903,0.039717842,0.02961869,0.034337714,0.035801793,0.000966182,0.000720859,-0.000521308,0.000792992,0.003790402,0.410265673,0.003896864,0.571896881,0.000383243
-8.29E-05,-0.007520814,0.000566324,-0.001311899,0.00108062,0.00021415,-0.00045836,-0.001644766,-0.00615278,0.000309853,-0.004939349,0.010693809,0.356012941,0.000505775
0,0,0,0,0,0,0,0,0,0,0.089126587,0,0.714285714,2.50E-05
-0.000249516,-9.37E-05,0.000142024,-0.000401947,9.03E-05,-4.35E-05,0.000423701,-0.000258017,-2.80E-05,0.004741605,0.125114525,0.003713675,0.357399235,-0.000364567
-0.000113703,0.839373747,0.029851157,0.040195668,0.040077516,0.000826493,0.000582262,0.000494574,0.00049112,0.004409244,0.410672319,0.003588436,0.572752651,-0.000796189
6.56E-06,0.003228667,0.00016993,0.000589267,0.001792058,1.08E-07,2.58E-05,8.14E-05,0,0,0.410217285,0.00352478,0.571428571,0
1.54E-07,0.000474125,0.000237063,0.000159458,0.000316742,0.000157383,3.42E-07,0.000190505,1,0,0.003631592,0.003234863,0.571428571,0
4.34E-05,0.000129025,0.000129025,0,0.000129025,0.000129025,6.22E-05,0.000215084,0,0,1,0.500015259,0.357142857,0
4.86E-05,0,0,0,0,0,0.000185185,2.01E-05,0,0.004219409,0,0,0.142857143,0
1.72E-07,0.000554942,0.000277471,9.01E-05,0.0003225,0.000232442,3.63E-07,0.000195971,1,0,0.003356934,0.003234863,0.571428571,0
4.02E-07,0.011284933,0.003761645,0.009214814,0.011280825,2.17E-07,1.48E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
-0.00030826,-0.000136182,0.000587861,0.000428842,-7.00E-05,-5.69E-06,-0.000207408,3.08E-05,0.000178449,0.004256076,0.124875829,0.003188194,0.357059881,5.22E-05
-0.000718504,0.00325541,-0.000806015,0.000473613,0.000425147,-0.000830726,-0.000395702,-0.000511478,-8.72E-05,0.000116575,0.410087691,0.003724829,0.571845345,-0.000617911
0.000405451,5.61E-06,1.87E-06,2.37E-06,3.23E-06,0,0.002257336,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
0.000404083,4.78E-06,1.59E-06,1.88E-06,2.88E-06,2.25E-07,0.002249719,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
0,0.008851217,0.004425608,2.52E-06,0.004426867,0.00442435,1.38E-06,0,0,0.004219409,0.125015259,1.53E-05,0.5,0
0.000126095,0.040359451,0.015005027,0.055520318,-0.000118173,0.000256691,0.000183857,-0.000338502,-0.000352739,0.003812992,0.40995414,0.003475563,0.571571962,-9.51E-05
-0.000489843,-0.000283079,0.000695933,0.000213015,-0.000127128,-0.000121436,0.000232173,0.000834165,0.000210362,0.003795256,0.124896079,0.002917478,0.357110834,-6.63E-05
1.81E-08,0.607171333,0.055197396,0.052880896,0.083486025,6.67E-05,8.23E-08,9.65E-05,0,0.004219409,0.125015259,1.53E-05,0.357142857,2.41E-05
9.92E-06,0.000627708,0.000209236,0.000303112,0.00042825,2.00E-07,2.65E-05,0.000225334,0,0.004219409,0.410217285,0.003356934,0.571428571,0
0.001058141,0.165330281,0.030158388,0.032909672,0.036734036,0.261450997,0.001114284,0.000677449,0.003941782,0.004343789,0.409761244,0.002683579,0.571140124,-8.68E-05
-0.000756735,0.000119912,0.000603849,0.000234886,-0.000208294,9.80E-05,0.000110652,0.000300427,-0.00017226,0.00417024,0.125086405,0.003544983,0.356667148,0.000120161
0.000954863,0.000694333,0.00012701,-0.000789432,0.000984524,-9.10E-05,0.001110635,-1.81E-05,0.000714739,0.003650126,-0.001946259,0.002609248,0.142476094,3.58E-06
1.54E-07,8.33E-09,8.33E-09,0,8.33E-09,8.33E-09,1.31E-06,1.45E-06,0,0.004219409,0,0,0.142857143,0
0,0,0,0,0,0,3.17E-06,0,0,0,0.125015259,0.125015259,0.357142857,0
0,0,0,0,0,0,0,0,1,0,0.003387451,0,0.571428571,3.71E-05
7.93E-08,0.002066917,0.000688972,0.000955818,0.001352775,2.46E-06,3.80E-07,4.69E-05,0,0,0.125015259,0.458023071,0.357142857,0
0.000426131,0.000519337,0.000446218,-0.000708387,-0.000631597,0.000168433,0.000609963,0.001146652,0.996249818,-0.000329776,0.003550044,0.00073408,0.570849721,-0.000101849
0.000979558,9.08E-05,0.001064381,3.15E-06,-0.000190217,-0.000376828,-0.000834906,-0.000479381,0.00083019,0.000345732,0.409883624,0.000953622,0.570818137,-0.000120208
4.25E-05,0,0,0,0,0,0.000194024,1.05E-05,0,0.004219409,0,0,0.142857143,0
4.21E-05,0.917997225,0.000159347,0.005113187,0.083037433,0,2.61E-05,0.000880497,1,0.008438819,0.307540894,0.053817749,0.357142857,4.10E-05
0.001188174,0.036250164,0.011349285,-0.002041976,0.03662417,0.000731523,0.000438591,-0.000176045,0.99999036,0.004240454,0.002993673,0.004314673,0.571371261,0.000552227
4.65E-06,8.33E-09,8.33E-09,0,8.33E-09,8.33E-09,2.68E-05,5.00E-06,0,0.004219409,0,0,0.142857143,0
1.67E-07,0.000224867,0.000112433,9.66E-05,0.000160725,6.41E-05,3.56E-07,0.000194236,1,0,0.003631592,0.003234863,0.571428571,0
-3.65E-05,0.039397248,0.014549815,0.023996619,0.038367324,-0.000647504,0.000595994,0.001552977,1.002466305,0.003862361,0.004537911,0.00354596,0.571601859,-0.000374738
-0.000254101,0.027779486,0.014222745,0.003700252,0.010406057,-0.002532585,-0.001802053,-0.003617112,0.010498576,0.005377955,-0.047211937,0.629132782,0.162539074,-0.001115576
-0.000769205,-0.041333273,-0.002118156,0.009496497,0.034384623,-0.001042478,0.001895805,-0.001351964,-0.009501231,0.002892228,-0.004022815,0.027564903,0.347725938,0.000337581
0.000370092,0.000345937,-9.85E-05,0.000707025,5.45E-05,0.000702031,0.00159286,9.47E-05,0.001606326,-8.03E-07,0.001310792,0.001401911,0.141667973,0.000456161
0.000370169,1.59E-05,5.28E-06,1.04E-05,1.37E-05,2.42E-07,0.001048218,0.000216621,0,0.004219409,1,0.003356934,0.357142857,0
4.44E-07,0.032310392,0.00461577,0.00453228,0.007943158,0.00089535,1.00E-06,0.000151487,0,0,0.125015259,0.955596924,0.357142857,0
0.000630441,0.00060951,0.001025037,0.000485944,0.000758663,7.01E-05,0.000884827,-0.000115339,0.000808405,0.0042283,0.000608416,-0.001681823,0.141633614,-0.00028555
-0.000825358,5.95E-05,0.000801406,0.000337967,-0.00011451,-0.000478761,-1.72E-05,0.000437736,0.000198759,0.004656553,0.124820478,0.00341244,0.357076275,-7.43E-05
0.000448149,0.000723503,0.00105467,0.001814625,0.00081864,-0.000154986,-4.62E-05,9.73E-05,0.000852494,-0.000628816,0.126001875,0.000548874,0.356382757,0.000844413
0.002902884,0.410604595,-0.001040608,0.000693276,0.041797425,0.001110576,0.001200826,-0.003036743,-0.015297952,0.000729611,0.122078564,0.02324428,0.350995545,0.002337792
0.000253328,0.003225313,-0.000311569,1.57E-06,0.001490453,-0.000505352,0.000493893,-0.000305485,-0.000300718,-0.000130716,0.409998391,0.004005357,0.57148337,-0.001060213
3.17E-06,0.000407442,0.000407442,0,0.000407442,0.000407442,2.00E-05,2.15E-06,0,0.004219409,0,0,0.142857143,0
3.29E-07,0.000543358,0.00013584,0.000205851,0.000267242,1.83E-07,4.56E-07,0.000419159,0,0,0.125015259,0.074981689,0.357142857,2.19E-05
1.75E-06,0,0,0,0,0,1.14E-05,1.94E-06,0,0.004219409,0,0,0.142857143,0
4.98E-07,0.023650817,0.003941803,0.004918217,0.008872533,0.00159005,1.15E-06,0.000187569,0,0,0.125015259,0.959121704,0.357142857,0
0.001979049,0.456580704,0.012877611,0.019043175,0.042369,6.45E-05,0.000577474,-0.001729611,1.415305095,-0.001243338,0.114505598,0.030327865,0.367464688,0.001623871
5.51E-06,0.00195315,0.000325525,0.00068903,0.001092983,8.33E-09,1.01E-05,0.000327865,0,0,0.125015259,0.002700806,0.357142857,0
-0.000244533,0.064694799,0.034845571,0.052953536,0.091104002,0.009129721,-0.000223389,0.000164375,0.001735909,0.004013415,0.126021411,0.120957529,0.356179192,0.000225509
-0.000308906,0.000803003,8.89E-05,0.371007236,2.43E-05,0.000607517,-1.58E-05,0.000446859,5.63E-05,0.005410117,0.409778158,0.002670213,0.572030034,-0.000262946
-0.0001999,0.000158017,-0.000239477,0.000179179,0.000278596,-0.000368052,0.000621106,-3.76E-05,0.00019923,0.004026682,0.124825875,0.002930026,0.356939088,3.23E-05
3.43E-06,0,0,0,0,0,1.67E-05,8.60E-06,0,0.004219409,0,0,0.142857143,0
-0.000787912,0.003704519,0.000472461,-0.000121858,0.00154752,-0.000627654,9.60E-06,-0.000479075,0.000664923,0.003701273,0.409598642,0.002344482,0.571897933,-0.000195103
0.000422178,6.53E-05,0.000214344,0.000249513,0.000349801,-3.39E-05,0.000734796,3.61E-05,-4.10E-05,0.004291085,1.0001586,0.003126446,0.357333825,0.000182241
0.000466441,0.90271772,0.029763779,0.000145252,0.056846294,0.000271194,6.23E-05,0.001198875,0.001610344,-0.001128891,0.411740381,0.003007922,0.570504874,7.98E-05
0.000685426,0.00158365,0.002038552,0.369318454,0.63531573,0.000636979,-0.000186348,-0.000596916,0.003527103,0.003965352,0.40939901,0.00406266,0.571967717,-0.000257309
4.89E-05,0.021677907,0.064613624,0.064205756,0.009403629,-0.00136609,0.02537492,-0.000364129,0.000272399,0.004351907,0.123844612,0.480904283,0.355476289,0.000614044
4.47E-07,0.032211692,0.00460167,0.003614968,0.007942867,0.001468783,1.02E-06,0.00014491,0,0,0.125015259,0.955917358,0.357142857,0
0.002365546,0.004505348,0.001190975,0.016722528,0.003223859,-0.002286884,0.000930366,0.000937384,0.001152314,-0.001291395,0.114814912,0.688308973,0.13359951,0.001244252
2.03E-08,0.978997283,0.08899975,0.278121203,0.488400258,1.42E-07,5.10E-08,0.00027567,0,0,0.125015259,0.002700806,0.357142857,0.000241728
9.54E-07,0.012417917,0.002069653,0.004077786,0.007943442,0.000792325,2.21E-06,0.000196604,0,0,0.125015259,0.959060669,0.357142857,0
2.43E-07,0.033080517,0.005513419,0.003710561,0.007944283,0.000899383,8.63E-07,5.02E-05,0,0,0.125015259,0.955429077,0.357142857,0
0.00010198,0.351757967,0.001359875,0.187822735,0.01003096,0.000968472,-1.30E-05,-0.000339821,-0.000421616,0.016237234,0.125368285,0.002583668,0.357715004,0.000101749
2.38E-05,0.000231625,0.000231625,0,0.000231625,0.000231625,3.50E-05,0.000212227,0,0,1,0.500015259,0.357142857,0
8.57E-05,6.14E-05,6.14E-05,0,6.14E-05,6.14E-05,0.000124008,0.000214099,0,0,1,0.500015259,0.357142857,0
6.64E-06,0.003203908,0.000168627,0.000575776,0.001597267,8.33E-08,2.60E-05,8.28E-05,0,0,0.410217285,0.00352478,0.571428571,0
-0.000195695,-0.000257287,0.000645879,-1.77E-06,0.000379496,0.001045764,0.001496639,0.000177379,-0.000660108,0.004447972,0.000991647,0.002874915,0.356400759,0.000660074
-0.000415366,0.510156633,0.082593573,0.269428236,0.009642756,8.13E-05,0.000397458,0.000579702,-0.000778444,-0.000410496,0.1254115,0.964726445,0.356762033,-0.000656309
1.65E-07,0.000572308,0.000286154,0.000359015,0.00046555,0.000106758,3.51E-07,0.000194704,1,0,0.003631592,0.003234863,0.571428571,0
1.60E-07,3.73E-06,1.86E-06,6.09E-07,2.17E-06,1.56E-06,3.37E-07,0.000196172,1,0,0.003356934,0.003234863,0.571428571,0
-0.000580548,0.003233258,0.000253081,-0.000250446,0.001906788,-0.000564249,-0.000450639,0.001544337,0.000131444,0.00393469,0.40892188,0.002647875,0.571938695,-0.000626835
3.09E-06,0,0,0,0,0,1.98E-05,2.39E-06,0,0.004219409,0,0,0.142857143,0
0.00247843,-0.054145651,0.013709195,0.005025701,0.012830377,6.55E-05,0.001934496,0.000824975,-0.005456687,-0.002099817,-0.003520747,0.013656715,0.115899749,-1.40E-05
1.61E-07,0.000713133,0.000356567,0.000707957,0.000710325,2.81E-06,3.33E-07,0.0001985,1,0,0.003356934,0.003234863,0.571428571,0
1.15E-06,0.000766017,0.000766017,0,0.000766017,0.000766017,1.08E-05,1.48E-07,0,0.004219409,0,0,0.142857143,0
0,0,0,0,0,0,1.22E-05,0,1,0,0.000991821,0.003936768,0.357142857,0
0.000409612,4.71E-06,1.57E-06,1.90E-06,2.93E-06,2.50E-07,0.002280502,5.82E-05,0,0.004219409,0.125015259,0.002288818,0.357142857,0
0.000938098,-0.062139027,0.010960601,0.013249903,0.045550732,0.001708056,0.002169185,-0.000981096,-0.00812593,-0.00028625,0.125729916,0.025117443,0.196854194,0.001733821
0.002658573,-0.012769741,0.010221314,0.007463073,0.001952547,0.001829237,0.000562253,-0.000401383,-0.006635891,-0.000929028,0.120462302,0.008141377,0.141882137,-0.000851607
0,0,0,0,0,0,0,0,1,0,0.95463562,0,0.357142857,0.000358513
2.90E-06,8.33E-09,8.33E-09,0,8.33E-09,8.33E-09,2.29E-05,1.48E-07,0,0.004219409,0,0,0.142857143,0
1.68E-07,0.035343017,0.008835754,0.024465295,0.034766867,3.00E-07,5.89E-07,0.000178418,1,0.004219409,0.003448486,0.003356934,0.571428571,0
2.83E-07,0.016018683,0.005339561,0.013083659,0.016015675,2.08E-07,1.04E-06,0.000222588,0,0.004219409,0.125015259,0.003234863,0.357142857,0
8.99E-06,0.002347225,0.000111773,0.000317598,0.000777733,1.17E-07,3.91E-05,8.00E-05,0,0.004219409,0.410217285,0.00352478,0.571428571,0
0.000815745,0.003393547,0.000226271,0.000479929,0.00152457,5.77E-05,-0.00060936,0.000562555,0.000146583,-0.000253086,0.410996562,0.002952742,0.57221146,0.000719028
6.41E-05,0,0,0,0,0,0.000271887,8.49E-06,0,0.004219409,0,0,0.142857143,0
0.000602314,0.000273284,0.001025709,0.001584027,0.001786619,0.000852673,0.000903314,-0.000935525,0.001046833,-0.000594681,-0.000900032,1.58E-05,0.14302565,-0.000326415
3.96E-05,0.000134633,0.000134633,0,0.000134633,0.000134633,5.96E-05,0.000210482,0,0,1,0.500015259,0.357142857,0
0.001268438,0.454227484,0.007965817,0.000663683,0.050923931,0.000392635,0.002587077,0.000132219,0.352463581,0.005720726,0.130600933,0.004648866,0.176767467,0.000608226
3.47E-08,0.043749475,0.014583158,0.035738048,0.043744992,1.81E-06,3.81E-07,1.23E-05,0,0.004219409,0.125015259,0.002166748,0.357142857,0
-0.000677549,0.975269973,0.001357331,0.026524801,0.009139098,-0.000337112,0.001609072,0.000135497,-0.000378818,-0.000343654,0.125568588,0.028304496,0.356813561,0.000304724
-0.00024662,0.000326443,0.000428065,0.000246609,-1.24E-05,-0.000630849,0.000454381,0.000366212,8.33E-05,0.004635,0.125013206,0.003510088,0.357060419,0.000499754
0.00021749,0,0,0,0,0,0.000982318,1.05E-05,0,0.004219409,0,0,0.142857143,0
0.000129179,-0.000428438,0.000474188,0.000455468,7.72E-05,-0.000228572,0.000347348,0.000502822,-1.21E-05,0.004555953,0.124600473,0.002666281,0.356975248,-0.000544062
-2.74E-05,-2.66E-05,6.85E-05,0.000468241,0.000197931,-3.21E-05,7.09E-05,-0.000115501,-7.73E-05,0.004015627,0.125409014,0.003487808,0.357295697,-0.000255975
-0.000130045,0.026160942,0.001980133,0.000229405,-0.000349251,0.016482992,0.000387925,-0.000563853,1.001245842,-0.000566084,0.124525492,0.027077744,0.356981382,-0.000211068
0,0,0,0,0,0,0,0,1,0,0.003463745,0,0.571428571,5.03E-05
1.54E-05,0.001940367,0.000242546,0.000597434,0.0010374,8.33E-09,1.54E-05,0.000801747,0,0.004219409,0.125015259,0.000961304,0.357142857,0
